lat,lon,postal_code,municipality,province
50.88954206447257,4.736791897843723,3010,leuven,Flemish Brabant
50.708868602680006,5.547836209240529,4450,juprelle,Liège
49.81114180866708,5.724790024237842,6630,martelange,Hainaut
50.78878863358732,3.8431823958137774,9570,lierde,East Flanders
50.46581770145303,3.800762342554161,7333,saint-ghislain,Hainaut
50.32368641321891,4.392363013422629,6120,ham-sur-heure-nalinnes,Hainaut
50.717769456989686,4.877544510544012,1370,jodoigne,Walloon Brabant
51.130084962134525,3.0248478443119238,8480,ichtegem,Other
50.45918696003368,4.044682821851172,7021,mons,Hainaut
49.75420777419082,5.776093147961596,6717,attert,Luxembourg
49.55987469152944,5.566885790661556,6761,virton,Luxembourg
51.00520268020055,4.654303955797991,3140,keerbergen,Flemish Brabant
50.92145823062258,3.260684729457544,8770,ingelmunster,Other
51.29334611618766,4.203171492710529,9130,beveren,East Flanders
50.69000743206165,5.253818432923701,4300,waremme,Liège
50.63955879367363,5.794266605981542,4650,herve,Liège
50.65913417375105,5.965981946628496,4840,welkenraedt,Liège
51.309508592907214,4.5004250280853695,2930,brasschaat,Antwerp
51.398862311960194,4.468685734962266,2920,kalmthout,Antwerp
51.28352081368884,4.430455289054343,2180,antwerpen,Antwerp
50.182431503215504,5.08287693404777,5560,houyet,Namur
51.23671218246712,2.9773784952722453,8450,bredene,Other
50.85249379414545,3.2340102684744165,8501,kortrijk,Other
50.77349142737752,3.2969354667112425,8510,kortrijk,Other
50.793846078186775,3.3992783979228665,8551,zwevegem,Other
50.73761074793143,2.824419784392634,8950,heuvelland,Other
50.74752884006042,4.328078247271569,1652,beersel,Flemish Brabant
50.99602445645074,5.199884737277817,3560,lummen,Limburg
49.71862344579244,5.615425477890772,6723,habay,Luxembourg
51.01138982072448,4.366670334804054,1880,kapelle-op-den-bos,Flemish Brabant
50.96497401622396,4.232932989110518,1785,merchtem,Flemish Brabant
50.59152456135572,5.865875472582388,4800,verviers,Liège
50.881720021988286,4.321383766329789,1090,jette,Brussels Capital
50.82075932351788,3.837351919604356,9570,lierde,East Flanders
50.74970945950975,3.607593143316461,9600,renaix,East Flanders
50.60428331237354,5.665233901405933,4624,fléron,Liège
50.49945695953772,5.181064535082792,4500,huy,Liège
50.60532373506875,5.175956196264243,4260,braives,Other
50.97051264978583,2.736133320548195,8647,lo-reninge,Other
50.92127141131543,4.707202587569181,3012,leuven,Flemish Brabant
50.91023075205403,3.358850342103825,8710,wielsbeke,Other
51.00884825004317,4.52176968070652,2812,mechelen,Antwerp
50.916766900692416,3.965005574250437,9420,erpe-mere,East Flanders
50.52630827143261,5.127824996316248,4218,héron,Other
50.89338772451674,3.911197918586657,9551,herzele,East Flanders
50.59185028437595,5.577531125648646,4000,liège,Liège
50.66666070231287,5.405647284829985,4347,fexhe-le-haut-clocher,Liège
50.41515789568444,4.361351528564767,6030,charleroi,Hainaut
50.86573873980175,2.979610977650222,8980,zonnebeke,Other
50.85381237374568,4.369278654960959,1210,saint-josse-ten-noode,Brussels Capital
49.9929545134084,4.885444604221798,5575,gedinne,Namur
50.77131194884989,4.532882605153322,3090,overijse,Flemish Brabant
50.97142231710905,4.378726002200047,1851,grimbergen,Flemish Brabant
50.85734711667344,4.691098755030863,3001,leuven,Flemish Brabant
50.4319925271524,4.3214370817388215,6141,fontaine-l'évêque,Hainaut
50.55742575023612,4.006437199983385,7063,soignies,Hainaut
50.47621722958689,4.578579799842651,6224,fleurus,Hainaut
50.78987082854528,4.361370487792108,1180,uccle,Brussels Capital
51.11720022353392,3.093794529125806,8211,zedelgem,Other
51.19213330584189,4.431973220636266,2600,antwerpen,Antwerp
51.04634221090044,4.7673047365352055,2221,heist-op-den-berg,Antwerp
50.50253136444044,5.573724208598252,4171,comblain-au-pont,Liège
50.99193999281114,5.376662200197104,3520,zonhoven,Limburg
50.685314316780754,3.628571814619295,7911,frasnes-lez-anvaing,Hainaut
50.512024646835705,3.59255320640889,7600,péruwelz,Hainaut
50.44472077900432,4.43508407116947,6040,charleroi,Hainaut
50.1554258444236,5.924095190498312,6670,gouvy,Luxembourg
50.92127141131543,4.707202587569181,3018,leuven,Flemish Brabant
51.01109800941638,4.891356263524847,3201,aarschot,Flemish Brabant
50.82540076878983,4.757466104552368,3360,bierbeek,Other
50.9196479297709,3.850486439705949,9520,sint-lievens-houtem,East Flanders
50.38578213408955,3.870538563808372,7080,frameries,Hainaut
50.52634212737252,4.267552901341413,7180,seneffe,Hainaut
51.26355606407579,4.682858296150449,2980,zoersel,Antwerp
51.33497667882855,4.607172140109691,2960,brecht,Antwerp
51.103700353875695,4.722370017948313,2222,heist-op-den-berg,Antwerp
51.04727200735847,4.627238962828943,2580,putte,Antwerp
50.39510851684177,4.996020765701244,5336,assesse,Namur
50.46110254469126,5.670030537118238,4920,aywaille,Liège
50.69186805608346,5.571167772120222,4042,herstal,Liège
50.81848404852776,2.820689990115551,8900,ieper,Other
50.70502524243452,5.441028833197113,4340,awans,Liège
51.248447820724365,4.376134025032607,2018,antwerpen,Antwerp
50.908899940491104,2.9247896783271297,8920,langemark-poelkapelle,Other
50.73071382505011,4.240277878728712,1500,halle,Flemish Brabant
51.06701435001319,3.769406834528752,9040,gent,East Flanders
50.52814330556847,3.918679117161573,7050,jurbise,Hainaut
50.87001921742844,4.408236007087518,1140,evere,Brussels Capital
51.02702122198664,4.54466040398519,2820,bonheiden,Antwerp
50.84869483874838,5.4825239806318296,3730,hoeselt,Limburg
51.246343172418754,3.0238645867311704,8420,de haan,Other
50.79966114606921,3.503222554493061,8581,avelgem,Other
49.966023829437134,5.380064364430568,6800,libramont-chevigny,Luxembourg
50.873253369539526,4.180161626217875,1740,ternat,Flemish Brabant
50.77914883264713,5.135227965158734,3806,sint-truiden,Limburg
50.54868891995823,5.181242811816953,4520,wanze,Liège
50.722532048805405,4.500249260661122,1332,rixensart,Walloon Brabant
51.198617734043566,4.695739820672819,2243,zandhoven,Antwerp
50.974451211610976,4.895613288808407,3202,aarschot,Flemish Brabant
50.87014269326936,4.625598414804474,3060,bertem,Flemish Brabant
51.089266350478,4.120667785433801,9220,hamme,East Flanders
50.65395242995072,3.438963243139209,7540,tournai,Hainaut
50.41632296870234,4.448541194700186,6000,charleroi,Hainaut
50.38876584555016,3.692568855595319,7380,quiévrain,Hainaut
50.67146356031946,4.584311991418305,1340,ottignies-louvain-la-neuve,Walloon Brabant
51.095719546804055,4.514141623555746,2570,duffel,Antwerp
51.063785840068654,4.360048181748833,2830,willebroek,Antwerp
51.124534764529855,5.073574387688352,2450,meerhout,Antwerp
51.14377998437943,4.634965861012082,2560,nijlen,Antwerp
51.09916661611053,5.703826568360952,3680,maaseik,Limburg
50.82465133123318,3.0713792802417728,8940,wervik,Other
49.90302132947767,5.698147410667557,6637,fauvillers,Hainaut
50.724482583521386,3.5044545736781334,7750,mont-de-l'enclus,Hainaut
50.967174345910735,5.4949237804863404,3600,genk,Limburg
49.68602194700267,5.370379239265897,6810,chiny,Luxembourg
50.8756806472586,4.0096342861604,9450,haaltert,East Flanders
50.35324114383989,5.234149664913023,5370,havelange,Namur
50.94966332294179,3.3924510777041075,8720,dentergem,Other
51.12979244806573,3.320853323796497,8730,beernem,Other
51.02810615197796,3.812266535063497,9070,destelbergen,East Flanders
50.96684101290582,3.0048781500757906,8840,staden,Other
49.68523319258533,5.7415202000238965,6700,arlon,Luxembourg
50.81565278621968,4.619809577671658,3040,huldenberg,Flemish Brabant
50.36752867405708,3.926133527971956,7040,quévy,Hainaut
50.700486490576935,5.851358927025903,4880,aubel,Liège
50.63050028614452,5.922065846350702,4831,limbourg,Liège
50.03690455420123,5.313902123517168,6870,saint-hubert,Luxembourg
51.12769847424817,4.497806447410268,2547,lint,Antwerp
51.16014232146869,4.029177437791314,9112,sint-niklaas,East Flanders
51.051202535013374,3.633046770040216,9031,gent,East Flanders
50.9673651621167,4.029669760417315,9308,aalst,East Flanders
50.34868908709587,4.346616190652407,6534,thuin,Hainaut
50.70782135153303,3.8276559593212687,7860,lessines,Hainaut
50.89998677041696,5.645659516356118,3620,lanaken,Limburg
50.9707202465605,3.204586319277043,8850,ardooie,Other
50.87298266192055,4.375234148039785,1120,bruxelles,Brussels Capital
50.83109966996703,4.443103143199102,1150,woluwe-saint-pierre,Brussels Capital
50.73537497297937,4.546587881040538,1331,rixensart,Walloon Brabant
50.787052491799976,3.937779364233144,9506,geraardsbergen,East Flanders
50.62983791780589,5.535060559845203,4420,saint-nicolas,Liège
51.18510499166731,4.739906950288028,2280,grobbendonk,Antwerp
51.14935973377296,2.835881171379868,8433,middelkerke,Other
51.02776706343605,3.146122598181164,8810,lichtervelde,Other
49.730217343328725,5.184128185589924,6820,florenville,Luxembourg
50.91134865371077,4.443147468386422,1830,machelen,Flemish Brabant
50.53217303794813,5.482227353192982,4120,neupré,Liège
50.63955879367363,5.794266605981542,4651,herve,Liège
50.474815160866434,4.12138559583128,7110,la louvière,Hainaut
50.60920472279855,4.448927543402161,1470,genappe,Walloon Brabant
51.128476784411255,4.44113168462789,2550,kontich,Antwerp
50.90957954247929,4.30932217692078,1780,wemmel,Flemish Brabant
51.18040422959496,3.873266115089807,9185,wachtebeke,East Flanders
50.92894644794197,2.745174468977816,8640,vleteren,Other
51.01476098287005,2.72121062374652,8690,alveringem,Other
50.87573299371628,4.13596763245318,1742,ternat,Flemish Brabant
50.46995741568755,4.821762784969388,5001,namur,Namur
50.457759547420494,4.854539162275639,5000,namur,Namur
51.04574832974426,5.223021187980118,3580,beringen,Limburg
50.45878087705008,4.689321690925804,5190,jemeppe-sur-sambre,Namur
51.09460290737297,5.133385546739354,3945,ham,Limburg
51.346651571344495,3.331958012765075,8300,knokke-heist,Other
50.89094037278907,3.2901107325128245,8531,harelbeke,Other
50.59238313745336,5.902807377719397,4801,verviers,Liège
50.35343298613215,5.937157500592078,4980,trois-ponts,Liège
50.38225363133343,4.440022349479033,6001,charleroi,Hainaut
50.53491288978105,3.732811368601314,7970,belœil,Hainaut
50.43082543509163,4.445088267227546,6042,charleroi,Hainaut
50.8724565436475,4.262800821923428,1702,dilbeek,Flemish Brabant
50.78483815859806,4.296779977559773,1601,sint-pieters-leeuw,Flemish Brabant
50.98527054969427,4.834310229146976,3200,aarschot,Flemish Brabant
51.03696478515703,4.084093700934431,9200,dendermonde,East Flanders
50.29409301034046,5.794561305962568,4990,lierneux,Liège
50.59057394130485,5.607087043742467,4053,chaudfontaine,Liège
50.71604706559913,5.675361165537338,4681,oupeye,Liège
50.822325604082295,4.377065860435231,1050,ixelles,Brussels Capital
50.822325604082295,4.377065860435231,1050,schaerbeek,Brussels Capital
50.822325604082295,4.377065860435231,1050,bruxelles,Brussels Capital
50.822325604082295,4.377065860435231,1050,saint-josse-ten-noode,Brussels Capital
51.17599512592962,4.536292285020099,2531,boechout,Antwerp
50.59185028437595,5.577531125648646,4031,liège,Liège
50.48200388760719,4.00345440389874,7034,mons,Hainaut
50.3444427429975,4.296923768430381,6530,thuin,Hainaut
50.604136689758725,3.389009268205489,7500,tournai,Hainaut
50.84789153612173,4.431541527426499,1200,woluwe-saint-lambert,Brussels Capital
51.02083506731029,3.6770404444377904,9051,gent,East Flanders
50.68356624247208,5.455776383600718,4342,awans,Liège
50.38361148737189,4.510607244620078,6200,châtelet,Hainaut
50.456203480863934,3.9685021666591336,7000,mons,Hainaut
51.12093887157154,5.265840257968899,3970,leopoldsburg,Limburg
50.98454557706053,2.9030974565617265,8650,houthulst,Other
49.911239171143,5.608934759893336,6640,vaux-sur-sûre,Luxembourg
50.74105581245334,3.9902980751472423,1570,galmaarden,Flemish Brabant
51.115287374583325,3.738386889083249,9032,gent,East Flanders
50.716831389555615,5.402696581101545,4367,crisnée,Liège
50.829476307319766,4.344697581912635,1050,ixelles,Brussels Capital
50.829476307319766,4.344697581912635,1050,schaerbeek,Brussels Capital
50.829476307319766,4.344697581912635,1050,bruxelles,Brussels Capital
50.829476307319766,4.344697581912635,1050,saint-josse-ten-noode,Brussels Capital
51.13160180554329,4.561792200549251,2500,lier,Antwerp
50.60516633896076,5.3154057083189175,4537,verlaine,Liège
50.65900183566056,4.036272078129364,7850,silly,Hainaut
50.88599129263415,3.232021688120187,8860,lendelede,Other
50.84856042288083,4.2578958901376485,1701,dilbeek,Flemish Brabant
50.44623070905599,4.632974955181051,5060,sambreville,Namur
50.91260930190065,4.106537553803077,1790,affligem,Flemish Brabant
50.84455637967905,3.9904657170479583,9406,ninove,East Flanders
50.71149221666199,5.611734922005852,4680,oupeye,Liège
50.58736496113965,5.731972613312919,4870,olne,Liège
50.39629094528612,4.095748578678034,7120,estinnes,Hainaut
50.61105853195004,3.5520671325420774,7534,tournai,Hainaut
50.62058136421661,3.594621384457763,7901,leuze-en-hainaut,Hainaut
51.10462897076046,4.407466354353447,2840,rumst,Antwerp
50.69333591033592,5.707331819981653,4672,blegny,Liège
50.68931739251802,5.548125535686045,4451,juprelle,Liège
50.47753578277816,5.2879021079343005,4577,modave,Liège
50.61047819822582,5.115731505060568,4260,braives,Other
50.49074420495649,4.962847303886857,5024,namur,Namur
51.31166474283851,3.258865480626141,8301,knokke-heist,Other
51.26258540478536,3.062663199459585,8421,de haan,Other
50.99502244496066,4.785669137790253,3130,begijnendijk,Flemish Brabant
51.112588547157614,5.229498754954051,3971,leopoldsburg,Limburg
49.64012347764595,5.598438096005902,6743,étalle,Luxembourg
51.44950433077206,4.465890207947531,2910,essen,Antwerp
51.39185117005688,4.565707127709544,2990,wuustwezel,Antwerp
51.00236028375542,3.870719400098464,9230,wetteren,East Flanders
51.00798150472708,3.936369060878192,9260,wichelen,East Flanders
50.58496196593964,5.508048762890354,4100,seraing,Liège
51.00801606329608,4.192866346755479,9255,buggenhout,East Flanders
50.561812680638766,5.63741733618252,4052,chaudfontaine,Liège
50.64349886118655,5.745352632484007,4633,soumagne,Liège
50.43631602049697,3.86194835965052,7390,quaregnon,Hainaut
51.147212966513656,4.482310085349264,2540,hove,Antwerp
51.21766611526779,4.772892306400321,2290,vorselaar,Antwerp
49.72469658214863,5.584882988483655,6724,habay,Luxembourg
51.03750198876654,3.7710482317047225,9050,gent,East Flanders
50.65760296310933,4.339701935206512,1421,braine-l'alleud,Walloon Brabant
51.215898155997046,4.46823712928013,2100,antwerpen,Antwerp
50.9849690381292,4.542268865741871,3191,boortmeerbeek,Flemish Brabant
50.85522961973389,4.318418678989754,1080,molenbeek-saint-jean,Brussels Capital
51.09084846028838,4.228201007273273,2880,bornem,Antwerp
50.33201406836701,6.036229494728144,4780,saint-vith,Liège
50.75357491255145,3.731663175948145,7880,flobecq,Hainaut
50.30332639911263,4.247028109916089,6530,thuin,Hainaut
49.631621783058776,5.839067589370517,6780,messancy,Luxembourg
51.1562401145374,2.9597453837462373,8470,gistel,Other
50.77754918828237,3.4483560009053003,8580,avelgem,Other
50.84979781140373,4.127764601215652,1761,roosdaal,Flemish Brabant
50.133096318864645,4.3494113497929074,6440,froidchapelle,Hainaut
51.06268641706418,4.72968659576947,2220,heist-op-den-berg,Antwerp
51.16347229635089,4.885612822364903,2250,olen,Antwerp
50.72529589978149,5.501118983612095,4452,juprelle,Liège
50.58456128801683,5.092973955562719,4210,burdinne,Other
50.41682879063639,4.376855591954091,6031,charleroi,Hainaut
50.96088753393642,4.442577358408958,1980,zemst,Flemish Brabant
50.62507941120234,4.412997016590901,1472,genappe,Walloon Brabant
51.183255497155216,4.831562156337345,2200,herentals,Antwerp
51.33797887558684,4.36993960452919,2940,stabroek,Antwerp
50.2078836754068,4.832756422482895,5541,hastière,Namur
51.29837935392511,3.14160121764503,8370,blankenberge,Other
51.09021185685532,2.9722168338691484,8680,koekelare,Other
50.892944354955446,4.445229932624749,1831,machelen,Flemish Brabant
50.4765234583893,3.733485175395442,7322,bernissart,Hainaut
50.4552915670013,4.482185655871988,6043,charleroi,Hainaut
50.96782295196304,4.503548665909508,1982,zemst,Flemish Brabant
50.86893462600802,3.790568577398006,9620,zottegem,East Flanders
50.86893462600802,3.790568577398006,9620,deinze,East Flanders
50.86893462600802,3.790568577398006,9620,evergem,East Flanders
50.86893462600802,3.790568577398006,9620,eeklo,East Flanders
50.86893462600802,3.790568577398006,9620,aalter,East Flanders
50.86893462600802,3.790568577398006,9620,gavere,East Flanders
50.86893462600802,3.790568577398006,9620,kluisbergen,East Flanders
50.86893462600802,3.790568577398006,9620,nazareth,East Flanders
50.86893462600802,3.790568577398006,9620,oudenaarde,East Flanders
50.86893462600802,3.790568577398006,9620,brakel,East Flanders
50.86893462600802,3.790568577398006,9620,merelbeke,East Flanders
50.86893462600802,3.790568577398006,9620,lievegem,East Flanders
50.86893462600802,3.790568577398006,9620,zulte,East Flanders
50.86893462600802,3.790568577398006,9620,oosterzele,East Flanders
50.86893462600802,3.790568577398006,9620,zwalm,Hainaut
50.86893462600802,3.790568577398006,9620,maldegem,East Flanders
50.86893462600802,3.790568577398006,9620,kaprijke,East Flanders
50.86893462600802,3.790568577398006,9620,kruisem,East Flanders
50.86893462600802,3.790568577398006,9620,assenede,East Flanders
50.86893462600802,3.790568577398006,9620,maarkedal,East Flanders
50.86893462600802,3.790568577398006,9620,sint-laureins,East Flanders
50.86893462600802,3.790568577398006,9620,de pinte,East Flanders
50.86893462600802,3.790568577398006,9620,wortegem-petegem,East Flanders
50.86893462600802,3.790568577398006,9620,sint-martens-latem,East Flanders
50.50986541186604,5.950080404670834,4845,jalhay,Liège
50.41357901065898,3.837522601240584,7340,colfontaine,Hainaut
50.549583794306336,4.535360186118476,1495,villers-la-ville,Walloon Brabant
51.08791988851712,5.0461260886208406,2430,laakdal,Antwerp
50.08885978622481,5.0034189402375535,5574,beauraing,Namur
49.66704544782038,5.669204381387059,6741,étalle,Luxembourg
50.88338465440317,4.47820494125249,1930,zaventem,Flemish Brabant
50.855344107999336,2.8957068009838367,8900,ieper,Other
50.93012891009888,4.428578360497885,1800,vilvoorde,Flemish Brabant
51.014505411782686,4.296428516201441,1840,londerzeel,Flemish Brabant
50.79291924189043,4.423479931708108,1170,watermael-boitsfort,Brussels Capital
49.83770446341737,5.0020138514899415,6830,bouillon,Luxembourg
50.62614473189009,5.611819695855508,4030,liège,Liège
50.73584797043918,5.659160032334298,4684,oupeye,Liège
50.56357491577711,4.239812278948863,7181,seneffe,Hainaut
50.7071975803299,3.456200534307307,7760,celles,Hainaut
50.71244851530913,3.6069982531020446,7912,frasnes-lez-anvaing,Hainaut
50.81019872509648,4.43799132057269,1160,auderghem,Brussels Capital
50.78487637860064,2.99734556351623,7780,comines-warneton,Hainaut
50.59505274799415,5.546491520855184,4102,seraing,Liège
50.43504749697217,4.548899555935839,6240,farciennes,Hainaut
50.46934817877232,4.443036647141276,6041,charleroi,Hainaut
50.55726408880471,5.798373353668578,4860,pepinster,Liège
50.73567380125361,3.805295545014343,7863,lessines,Hainaut
50.07867277426734,4.274520828596977,6460,chimay,Hainaut
50.74588079485756,3.215028338180876,7700,mouscron,Hainaut
50.19005868117103,4.433892293802589,5630,cerfontaine,Namur
51.16749162383475,2.881120173659677,8432,middelkerke,Other
49.79527943567343,5.017588453111326,6838,bouillon,Luxembourg
50.76794587216992,4.345414125035608,1630,linkebeek,Flemish Brabant
50.811992920375054,5.02121613805768,3350,linter,Other
51.118651482590245,4.074865127334848,9250,waasmunster,East Flanders
50.44011299060317,5.478514951977716,4590,ouffet,Liège
50.91148333449561,5.417426449396492,3590,diepenbeek,Limburg
49.8424024694399,5.431672182519433,6840,neufchâteau,Luxembourg
50.58098203970654,3.3303814103708587,7504,tournai,Hainaut
50.744496059136,4.373732794655721,1640,rhode-saint-genèse,Flemish Brabant
50.722404957481096,4.03604040962386,1540,herne,Flemish Brabant
50.48132422290698,4.19011154300274,7100,la louvière,Hainaut
50.97443744645973,4.707853684749772,3118,rotselaar,Flemish Brabant
50.296262885971046,5.303213461804268,5377,somme-leuze,Namur
50.53704044788278,4.775332482316229,5081,la bruyère,Namur
50.416649525281294,4.591784707468043,6250,aiseau-presles,Hainaut
50.30024640277612,4.145436326314291,6560,erquelinnes,Hainaut
50.78029938291994,4.78507036872394,1320,beauvechain,Walloon Brabant
50.61171026009968,3.2915790330161814,7522,tournai,Hainaut
51.34298198470965,4.298111097530031,2040,antwerpen,Antwerp
50.86652231251463,4.09303583540632,1770,liedekerke,Flemish Brabant
50.99295390689466,4.502914696762615,1981,zemst,Flemish Brabant
50.85654613816079,4.510708348249879,1933,zaventem,Flemish Brabant
50.45668408944778,4.236149898184558,7140,morlanwelz,Hainaut
50.40703507741261,4.474362856677057,6061,charleroi,Hainaut
50.67844529926434,4.711227589915237,1325,chaumont-gistoux,Walloon Brabant
50.67878793707231,4.268277717247763,1440,braine-le-château,Walloon Brabant
51.28881699322618,4.743920598152036,2390,malle,Antwerp
50.4040536194354,4.150309924021009,7131,binche,Hainaut
50.87298266192055,4.375234148039785,1130,bruxelles,Brussels Capital
51.32073392547652,5.004371318046827,2360,oud-turnhout,Antwerp
50.15622908507213,5.522423987166039,6980,la roche-en-ardenne,Luxembourg
51.030095988663966,5.421525316021127,3530,houthalen-helchteren,Limburg
50.88478823206576,3.3677549097404054,8792,waregem,Other
50.65092325546578,5.309581732627891,4357,donceel,Liège
50.909272565714325,4.186788555395837,1730,asse,Flemish Brabant
50.853593199911806,2.71933380201441,8970,poperinge,Other
51.18224611521425,3.9450631009265,9180,moerbeke,East Flanders
51.4523212827954,4.727615310693475,2321,hoogstraten,Antwerp
50.69098820020856,5.771891439181935,4650,herve,Liège
50.68754560428395,3.530466499652594,7910,frasnes-lez-anvaing,Hainaut
51.10495876136289,4.654716228104271,2590,berlaar,Antwerp
50.17262849284485,4.968684555520797,5560,houyet,Namur
50.29549130048675,4.455249275038879,5651,walcourt,Namur
50.56226114863281,4.697014729356807,5030,gembloux,Namur
51.04035063845221,5.57135925539233,3660,oudsbergen,Limburg
50.83055983736094,4.826380661577238,3370,boutersem,Other
50.2078836754068,4.832756422482895,5540,hastière,Namur
51.07062776310164,5.28067689900486,3582,beringen,Limburg
50.84340914962332,3.464043077530356,8570,anzegem,Other
51.21058097517089,4.018028609943872,9190,stekene,East Flanders
50.712009582693646,5.210981477843381,4257,berloz,Other
50.53834844566403,4.445996016740626,6210,les bons villers,Hainaut
50.1553599185884,5.681868604193096,6660,houffalize,Luxembourg
50.82559015169222,4.710276094943632,3052,oud-heverlee,Flemish Brabant
50.86601338435881,5.3782910830164745,3720,kortessem,Limburg
50.55255963122397,5.311435799134499,4540,amay,Liège
50.68354687061111,5.67580876014664,4602,visé,Liège
50.382584915377535,4.409596474775443,6032,charleroi,Hainaut
50.54061455452053,3.6564991592089098,7971,belœil,Hainaut
50.47130781992588,4.282857249459756,7160,chapelle-lez-herlaimont,Hainaut
50.93340823156662,5.3539234872135655,3500,hasselt,Limburg
51.22558399850541,5.302058606362873,3920,lommel,Limburg
50.79350285511121,4.309048816954856,1620,drogenbos,Flemish Brabant
50.324817507035,5.418311627470638,6940,durbuy,Luxembourg
50.99414481507905,4.137729814030584,9280,lebbeke,East Flanders
50.65021570484307,6.0495715672490125,4701,eupen,Liège
50.57826594178644,4.618303657381869,1450,chastre,Walloon Brabant
50.62899679344338,5.698379831248319,4621,fléron,Liège
50.41727752258545,4.426930454280802,6020,charleroi,Hainaut
51.16429714238415,4.387893089723031,2610,antwerpen,Antwerp
50.957953814619216,3.942331671334093,9340,lede,East Flanders
50.75631465402039,3.869191461145281,9500,geraardsbergen,East Flanders
50.61429464831296,5.884105409196777,4821,dison,Liège
50.25624897081881,5.122824767561598,5590,ciney,Namur
51.21677335757064,3.2724169340982785,8310,brugge,Other
51.0704142079429,2.5945876048058936,8660,de panne,Other
51.062335838080806,3.095483897636927,8820,torhout,Other
49.89790501802281,5.128141991092279,6850,paliseul,Luxembourg
49.56583399531406,5.804527562249287,6790,aubange,Luxembourg
50.8810526792466,4.69569641887135,3000,leuven,Flemish Brabant
50.921265751787175,4.796491715207058,3220,holsbeek,Flemish Brabant
50.97336092889476,4.309022344671084,1861,meise,Flemish Brabant
50.77856023753248,4.125487211137745,1755,gooik,Flemish Brabant
50.591388384222846,4.327273956190343,1400,nivelles,Walloon Brabant
50.63179570360427,3.78049228040414,7800,ath,Hainaut
50.833226269872256,2.932389916664365,8902,ieper,Other
50.87440457885052,4.309447398997361,1083,ganshoren,Brussels Capital
50.8140849756912,4.324177215886155,1190,forest,Brussels Capital
50.842562692188935,3.366165828303196,8540,deerlijk,Other
50.69093418992845,5.594986028388135,4041,herstal,Liège
50.506654719989385,3.7278930133097457,7973,belœil,Hainaut
50.7480248373796,5.306318367766914,3870,heers,Limburg
50.88759693424778,3.074159768523504,8890,moorslede,Other
50.87197687503428,4.560787476531012,3078,kortenberg,Flemish Brabant
50.46106075009524,4.8034428349937,5020,namur,Namur
49.57086993737889,5.844003703149036,6791,aubange,Luxembourg
50.30006951081897,5.651178048773772,6960,manhay,Luxembourg
50.61331519349229,5.854411888490793,4820,dison,Liège
50.412633442688026,3.94514660521796,7024,mons,Hainaut
50.45206420035348,3.8964343000960735,7012,mons,Hainaut
50.59341092535757,5.430129978484226,4400,flémalle,Liège
50.55426996412121,5.469915430146981,4121,neupré,Liège
50.67156235459628,5.878938014018685,4890,thimister-clermont,Liège
50.48388325647103,3.841110674109011,7331,saint-ghislain,Hainaut
50.682127504135,4.943561142913658,1350,orp-jauche,Walloon Brabant
50.06128545825886,4.607604903151012,5670,viroinval,Namur
50.87384458226342,4.952022082423206,3380,glabbeek,Other
